id;anbieter;kurzbeschreibung_des_angebotes;website;zeitliche_begrenzung;preis;bezirk;schlagworte;services
157;Tanzschule ChaCha, Walzer & Co in Clärchens Ballhaus;ermäßigte Gebühren;www.ballhaus.de/de/aktuelle-tanzkurse.html;keine;Zehnerkarte 70 Euro;Mitte;Tanz, Bildung, Kultur;Work & Education
307;Tchoban Foundation - Museum für Architekturzeichnung;ermäßigter Preis;www.tchoban-foundation.de;-;3 Euro;Pankow;Kultur, Architektur, Museum & Ausstellung, Kunst;Work & Education
307;Tchoban Foundation - Museum für Architekturzeichnung;ermäßigter Preis;www.tchoban-foundation.de;-;3 Euro;Pankow;Kultur, Architektur, Museum & Ausstellung, Kunst;Cultural Activities & Free Time Activities
514;Tempelhof Museum;Eintritt frei für alle Besucher*innen;www.museentempelhof-schoeneberg.de;-;-;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
514;Tempelhof Museum;Eintritt frei für alle Besucher*innen;www.museentempelhof-schoeneberg.de;-;-;Tempelhof-Schöneberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
997;Tennis Borussia Berlin;Ermäßigung bei Heimspielen im Mommsenstadion (Waldschulallee 34, 14055 Berlin);www.tebe.de;-;ermäßigter Eintritt s. https://www.tebe.de/tickets/;Charlottenburg-Wilmersdorf;Sport & Spiel, Familie;Sport & Health
997;Tennis Borussia Berlin;Ermäßigung bei Heimspielen im Mommsenstadion (Waldschulallee 34, 14055 Berlin);www.tebe.de;-;ermäßigter Eintritt s. https://www.tebe.de/tickets/;Charlottenburg-Wilmersdorf;Sport & Spiel, Familie;Family Care & Support
853;Theater im Keller;ermäßigter Preis;http://www.travestieshow.info/;jeden Donnerstag;Berlinpass-Inhaber*innen zahlen auf allen Plätzen den ermäßigten Preis von 29,00 Euro anstatt 49,00 Euro.;Neukölln;Kultur, Theater, Kabarett;Work & Education
853;Theater im Keller;ermäßigter Preis;http://www.travestieshow.info/;jeden Donnerstag;Berlinpass-Inhaber*innen zahlen auf allen Plätzen den ermäßigten Preis von 29,00 Euro anstatt 49,00 Euro.;Neukölln;Kultur, Theater, Kabarett;Cultural Activities & Free Time Activities
745;Theater Jaro;Kinderpreis für Erwachsene;www.theater-jaro.de;-;6 Euro;Charlottenburg-Wilmersdorf;Kultur, Theater, Familie;Work & Education
745;Theater Jaro;Kinderpreis für Erwachsene;www.theater-jaro.de;-;6 Euro;Charlottenburg-Wilmersdorf;Kultur, Theater, Familie;Cultural Activities & Free Time Activities
745;Theater Jaro;Kinderpreis für Erwachsene;www.theater-jaro.de;-;6 Euro;Charlottenburg-Wilmersdorf;Kultur, Theater, Familie;Family Care & Support
754;Theater Mirakulum - Puppenkomödie Berlin;ermäßigter Eintritt für alle Aufführungen (außer Abendprogramm): Kinder 6,50 Euro, Erwachsenen 10,50 Euro;www.mirakulum.de;-;-;Mitte;Kultur, Theater, Familie;Work & Education
754;Theater Mirakulum - Puppenkomödie Berlin;ermäßigter Eintritt für alle Aufführungen (außer Abendprogramm): Kinder 6,50 Euro, Erwachsenen 10,50 Euro;www.mirakulum.de;-;-;Mitte;Kultur, Theater, Familie;Cultural Activities & Free Time Activities
754;Theater Mirakulum - Puppenkomödie Berlin;ermäßigter Eintritt für alle Aufführungen (außer Abendprogramm): Kinder 6,50 Euro, Erwachsenen 10,50 Euro;www.mirakulum.de;-;-;Mitte;Kultur, Theater, Familie;Family Care & Support
760;Theater o.N.;ermäßigter Eintritt;www.theater-on.de;keine;siehe Homepage www.theater-on.de, Erwachsenenvorstellungen (wenn nicht anders ausgewiesen): ermäßigt 7,00 Euro, Kinder- und Jugendtheatervorstellungen: Kinder 5,00 Euro, Erwachsene ermäßigt 7,00 Euro;Pankow;Kultur, Theater, Familie;Work & Education
760;Theater o.N.;ermäßigter Eintritt;www.theater-on.de;keine;siehe Homepage www.theater-on.de, Erwachsenenvorstellungen (wenn nicht anders ausgewiesen): ermäßigt 7,00 Euro, Kinder- und Jugendtheatervorstellungen: Kinder 5,00 Euro, Erwachsene ermäßigt 7,00 Euro;Pankow;Kultur, Theater, Familie;Cultural Activities & Free Time Activities
760;Theater o.N.;ermäßigter Eintritt;www.theater-on.de;keine;siehe Homepage www.theater-on.de, Erwachsenenvorstellungen (wenn nicht anders ausgewiesen): ermäßigt 7,00 Euro, Kinder- und Jugendtheatervorstellungen: Kinder 5,00 Euro, Erwachsene ermäßigt 7,00 Euro;Pankow;Kultur, Theater, Familie;Family Care & Support
763;THEATER STRAHL;"""3 Euro Ticket""";www.theater-strahl.de;Eine Stunde vor Vorstellungsbeginn erhältlich. Reservierungen sind einen Tag vor der gewünschten Vorstellung möglich.;3 Euro;Tempelhof-Schöneberg;Kultur, Theater, Familie;Work & Education
763;THEATER STRAHL;"""3 Euro Ticket""";www.theater-strahl.de;Eine Stunde vor Vorstellungsbeginn erhältlich. Reservierungen sind einen Tag vor der gewünschten Vorstellung möglich.;3 Euro;Tempelhof-Schöneberg;Kultur, Theater, Familie;Cultural Activities & Free Time Activities
763;THEATER STRAHL;"""3 Euro Ticket""";www.theater-strahl.de;Eine Stunde vor Vorstellungsbeginn erhältlich. Reservierungen sind einen Tag vor der gewünschten Vorstellung möglich.;3 Euro;Tempelhof-Schöneberg;Kultur, Theater, Familie;Family Care & Support
811;Theater Thikwa (in der gemeinsamen Spielstätte von Theater Thikwa & English Theatre Berlin);"""3 Euro Kiulturticket""";http://www.thikwa.de;Reservierung möglich, gilt auch für Premieren.;3 Euro;Tempelhof-Schöneberg;Kultur, Theater;Work & Education
811;Theater Thikwa (in der gemeinsamen Spielstätte von Theater Thikwa & English Theatre Berlin);"""3 Euro Kiulturticket""";http://www.thikwa.de;Reservierung möglich, gilt auch für Premieren.;3 Euro;Tempelhof-Schöneberg;Kultur, Theater;Cultural Activities & Free Time Activities
775;Theater unterm Dach;freie Theaterprojekte (Sprechtheater);http://www.theateruntermdach-berlin.de/;-;ermäßigte Eintritte;Pankow;Kultur, Theater, Familie;Work & Education
775;Theater unterm Dach;freie Theaterprojekte (Sprechtheater);http://www.theateruntermdach-berlin.de/;-;ermäßigte Eintritte;Pankow;Kultur, Theater, Familie;Cultural Activities & Free Time Activities
775;Theater unterm Dach;freie Theaterprojekte (Sprechtheater);http://www.theateruntermdach-berlin.de/;-;ermäßigte Eintritte;Pankow;Kultur, Theater, Familie;Family Care & Support
964;Tierpark Berlin;ermäßigter Tageseintritt bzw. ermäßigte Jahreskarten für Berlinpass-Inhaber*innen;www.tierpark-berlin.de;Montag bis Freitag (Wochenenden und Feiertage ausgenommen) gilt eine zusätzliche Vergünstigung;siehe tierpark-berlin.de/ticket;Lichtenberg;Natur & Erholung, Familie, Bildung, Museum & Ausstellung;Sport & Health
964;Tierpark Berlin;ermäßigter Tageseintritt bzw. ermäßigte Jahreskarten für Berlinpass-Inhaber*innen;www.tierpark-berlin.de;Montag bis Freitag (Wochenenden und Feiertage ausgenommen) gilt eine zusätzliche Vergünstigung;siehe tierpark-berlin.de/ticket;Lichtenberg;Natur & Erholung, Familie, Bildung, Museum & Ausstellung;Family Care & Support
964;Tierpark Berlin;ermäßigter Tageseintritt bzw. ermäßigte Jahreskarten für Berlinpass-Inhaber*innen;www.tierpark-berlin.de;Montag bis Freitag (Wochenenden und Feiertage ausgenommen) gilt eine zusätzliche Vergünstigung;siehe tierpark-berlin.de/ticket;Lichtenberg;Natur & Erholung, Familie, Bildung, Museum & Ausstellung;Work & Education
964;Tierpark Berlin;ermäßigter Tageseintritt bzw. ermäßigte Jahreskarten für Berlinpass-Inhaber*innen;www.tierpark-berlin.de;Montag bis Freitag (Wochenenden und Feiertage ausgenommen) gilt eine zusätzliche Vergünstigung;siehe tierpark-berlin.de/ticket;Lichtenberg;Natur & Erholung, Familie, Bildung, Museum & Ausstellung;Cultural Activities & Free Time Activities
844;Tipi am Kanzleramt;ermäßigter Eintritt, je nach Veranstaltung;http://www.tipi-am-kanzleramt.de/;-;fhoefekino;Mitte;Kultur, Theater, Konzert, Kabarett;Work & Education
844;Tipi am Kanzleramt;ermäßigter Eintritt, je nach Veranstaltung;http://www.tipi-am-kanzleramt.de/;-;fhoefekino;Mitte;Kultur, Theater, Konzert, Kabarett;Cultural Activities & Free Time Activities
535;Topographie des Terrors;freier Eintritt für alle Besucher*innen;www.topographie.de/;-;freier Eintritt;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
535;Topographie des Terrors;freier Eintritt für alle Besucher*innen;www.topographie.de/;-;freier Eintritt;Friedrichshain-Kreuzberg;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
556;Tränenpalast;freier Eintritt für alle Besucher*innen;www.hdg.de/berlin/traenenpalast/;-;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Work & Education
556;Tränenpalast;freier Eintritt für alle Besucher*innen;www.hdg.de/berlin/traenenpalast/;-;freier Eintritt;Mitte;Kultur, Museum & Ausstellung, Bildung, Geschichte;Cultural Activities & Free Time Activities
1075;Trybe Dance Studio Berlin;Trybe Dance Studio ist die neue Tanzschule in Berlin Mitte. Trybe steht für Integration, Austausch, Lernen und Community. Wir begrüßen alle Altersgruppen in unserem Studio und bieten ein breites Angebot an Stilen, wie Ballett, Contemporary, HipHop, Urban Afro, Jazz und viele mehr an. ;http://www.trybedancestudio.com;-;Einzelstunde 8 Euro, Probestunde 5 Euro, monatl. Mitgliedschaft: 1x pro Woche 35 Euro, 2x pro Woche 50 Euro;Mitte;Sport & Spiel, Tanz, Familie;Sport & Health
1075;Trybe Dance Studio Berlin;Trybe Dance Studio ist die neue Tanzschule in Berlin Mitte. Trybe steht für Integration, Austausch, Lernen und Community. Wir begrüßen alle Altersgruppen in unserem Studio und bieten ein breites Angebot an Stilen, wie Ballett, Contemporary, HipHop, Urban Afro, Jazz und viele mehr an. ;http://www.trybedancestudio.com;-;Einzelstunde 8 Euro, Probestunde 5 Euro, monatl. Mitgliedschaft: 1x pro Woche 35 Euro, 2x pro Woche 50 Euro;Mitte;Sport & Spiel, Tanz, Familie;Family Care & Support
304;tuesday coworking space berlin;ermäßigte Angebote  - 10% Nachlass;www.tuesdaycoworking.com;-;-;Tempelhof-Schöneberg| Wilmersdorf;Kultur, Arbeit, Kommunikation;Work & Education
829;ufaFabrik;NA;www.ufafabrik.de;Sonder- und Kinderveranstaltungen und Vermietungen sind von den Ermäßigungen ausgenommen.;-;Tempelhof-Schöneberg;Kultur, Theater, Konzert, Kabarett, Literatur & Lesungen, Familie, Bildung;Work & Education
829;ufaFabrik;NA;www.ufafabrik.de;Sonder- und Kinderveranstaltungen und Vermietungen sind von den Ermäßigungen ausgenommen.;-;Tempelhof-Schöneberg;Kultur, Theater, Konzert, Kabarett, Literatur & Lesungen, Familie, Bildung;Cultural Activities & Free Time Activities
829;ufaFabrik;NA;www.ufafabrik.de;Sonder- und Kinderveranstaltungen und Vermietungen sind von den Ermäßigungen ausgenommen.;-;Tempelhof-Schöneberg;Kultur, Theater, Konzert, Kabarett, Literatur & Lesungen, Familie, Bildung;Family Care & Support
862;Urania Berlin;ermäßigter Preis;http://www.urania.de/;coronabedingt gibt es 2021 keine Ermäßigungen;Berlinpass-Inhaber*innen zahlen gegen Vorlage des Passes den ermäßigten Preis, den Schwerbehinderte, Pensionäre bzw. Renter*innen zahlen.;Tempelhof-Schöneberg;Kultur, Bildung, Wissenschaft;Work & Education
862;Urania Berlin;ermäßigter Preis;http://www.urania.de/;coronabedingt gibt es 2021 keine Ermäßigungen;Berlinpass-Inhaber*innen zahlen gegen Vorlage des Passes den ermäßigten Preis, den Schwerbehinderte, Pensionäre bzw. Renter*innen zahlen.;Tempelhof-Schöneberg;Kultur, Bildung, Wissenschaft;Cultural Activities & Free Time Activities
781;Vaganten-Bühne;Ermäßigte Eintrittskarten;www.vaganten.de;-;Berlinpass-Inhaber*innen erhalten an der Vagantenbühne auschließlich an der Abendkasse gegen Vorlage des Berechtigungsnachweis Karten zu 8,- Euro. Ausgenommen von dieser Regelung sind die Stücke MENSCHEN IM HOTEL und DER UNTERTAN sowie Sonderveranstaltungen, hier gelten die regulären Ermäßigungspreise.;Charlottenburg-Wilmersdorf;Kultur, Theater;Work & Education
781;Vaganten-Bühne;Ermäßigte Eintrittskarten;www.vaganten.de;-;Berlinpass-Inhaber*innen erhalten an der Vagantenbühne auschließlich an der Abendkasse gegen Vorlage des Berechtigungsnachweis Karten zu 8,- Euro. Ausgenommen von dieser Regelung sind die Stücke MENSCHEN IM HOTEL und DER UNTERTAN sowie Sonderveranstaltungen, hier gelten die regulären Ermäßigungspreise.;Charlottenburg-Wilmersdorf;Kultur, Theater;Cultural Activities & Free Time Activities
805;Volksbühne;"""3 Euro Ticket""";http://www.volksbuehne.berlin;Alle Repertoirevorstellungen im Großen Haus, an der Abendkasse, keine Reservierungen;3 Euro;Mitte;Kultur, Theater;Work & Education
805;Volksbühne;"""3 Euro Ticket""";http://www.volksbuehne.berlin;Alle Repertoirevorstellungen im Großen Haus, an der Abendkasse, keine Reservierungen;3 Euro;Mitte;Kultur, Theater;Cultural Activities & Free Time Activities
67;Volkshochschule Charlottenburg-Wilmersdorf;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.vhs-city-west.de/;-;siehe Homepage;Charlottenburg-Wilmersdorf;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
67;Volkshochschule Charlottenburg-Wilmersdorf;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.vhs-city-west.de/;-;siehe Homepage;Charlottenburg-Wilmersdorf;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Sport & Health
70;Volkshochschule Friedrichshain-Kreuzberg;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.vhs-friedrichshain-kreuzberg.de/;-;siehe Homepage;Friedrichshain-Kreuzberg;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
70;Volkshochschule Friedrichshain-Kreuzberg;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.vhs-friedrichshain-kreuzberg.de/;-;siehe Homepage;Friedrichshain-Kreuzberg;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Sport & Health
73;Volkshochschule Lichtenberg;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/vhs-lichtenberg/;-;siehe Homepage;Lichtenberg;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
73;Volkshochschule Lichtenberg;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/vhs-lichtenberg/;-;siehe Homepage;Lichtenberg;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Sport & Health
76;Volkshochschule Marzahn-Hellersdorf;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/vhs-marzahn-hellersdorf/;-;siehe Homepage;Marzahn-Hellersdorf;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
76;Volkshochschule Marzahn-Hellersdorf;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/vhs-marzahn-hellersdorf/;-;siehe Homepage;Marzahn-Hellersdorf;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Sport & Health
79;Volkshochschule Mitte;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/ba-mitte/city-vhs/;-;siehe Homepage;Mitte;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
79;Volkshochschule Mitte;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/ba-mitte/city-vhs/;-;siehe Homepage;Mitte;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Sport & Health
82;Volkshochschule Neukölln;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/ba-neukoelln/vhs/;-;siehe Homepage;Neukölln;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
82;Volkshochschule Neukölln;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/ba-neukoelln/vhs/;-;siehe Homepage;Neukölln;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Sport & Health
85;Volkshochschule Pankow;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/vhs-pankow/;-;siehe Homepage;Pankow;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
85;Volkshochschule Pankow;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/vhs-pankow/;-;siehe Homepage;Pankow;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Sport & Health
88;Volkshochschule Reinickendorf;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/vhs-reinickendorf/;-;siehe Homepage;Reinickendorf;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
88;Volkshochschule Reinickendorf;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.berlin.de/vhs-reinickendorf/;-;siehe Homepage;Reinickendorf;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Sport & Health
91;Volkshochschule Spandau;Entgeltermäßigungen in Höhe von 50 %, Ausführungsvorschriften über Entgelte der Volkshochschulen finden Sie bei den einzelnen Angeboten.;http://www.vhs-spandau.de/;-;siehe Homepage;Spandau;Bildung, Kultur, Kunst, Gesundheit, Musik, Sport & Spiel, VHS;Work & Education
